app_id,is_free,price_usd,release_date_str,genres_csv,categories_csv,scraped_utc
728880,FALSE,6.24,"Aug 7, 2018",Action|Casual|Indie,Single-player|Multi-player|PvP|Online PvP|Shared/Split Screen PvP|Co-op|Online Co-op|Shared/Split Screen Co-op|Shared/Split Screen|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Remote Play on Phone|Remote Play on Tablet|Remote Play on TV|Remote Play Together|Family Sharing,2026-02-27T20:20:33+00:00
729040,FALSE,29.99,"Aug 31, 2023",Action|RPG,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|Partial Controller Support|Steam Cloud|Family Sharing,2026-02-27T20:20:34+00:00
731490,FALSE,,"29 Jun, 2018",Action,Single-player|Steam Achievements|Steam Trading Cards|Partial Controller Support|Steam Cloud|Remote Play on Phone|Remote Play on Tablet|Family Sharing,2026-02-27T20:20:35+00:00
736260,FALSE,14.99,"Mar 13, 2019",Indie,Single-player|Steam Achievements|Partial Controller Support|Steam Cloud|Remote Play on Phone|Remote Play on Tablet|Remote Play on TV|Family Sharing,2026-02-27T20:20:35+00:00
736590,TRUE,,"Feb 15, 2023",Action|Casual|Indie|Simulation|Strategy|Free To Play|Early Access,Single-player|Multi-player|PvP|Online PvP|Co-op|Online Co-op|Steam Workshop|Includes level editor,2026-02-27T20:20:36+00:00
736820,FALSE,,"6 Dec, 2022",Simulation|Strategy,Single-player|Multi-player|PvP|Online PvP|Co-op|Online Co-op|Steam Achievements|Steam Trading Cards|Steam Cloud|Family Sharing,2026-02-27T20:20:36+00:00
739630,FALSE,19.99,"Sep 18, 2020",Action|Indie|Early Access,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|Full controller support|Tracked Controller Support|VR Supported|Steam Trading Cards|Camera Comfort|Adjustable Difficulty|Playable without Timed Input|Stereo Sound|Surround Sound|Steam Cloud|Remote Play on Phone|Remote Play on Tablet|Family Sharing,2026-02-27T20:20:37+00:00
740130,FALSE,49.99,"Nov 8, 2023",Action|RPG,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Family Sharing,2026-02-27T20:20:38+00:00
742420,FALSE,4.49,"Aug 24, 2023",Action|Adventure,Single-player|Multi-player|Co-op|Online Co-op|Cross-Platform Multiplayer|Steam Achievements|Full controller support|Steam Cloud|Family Sharing,2026-02-27T20:20:38+00:00
744900,TRUE,,"Jul 15, 2019",Action|Indie|Massively Multiplayer|RPG|Free To Play,Single-player|Multi-player|MMO|PvP|Online PvP|Co-op|Online Co-op|Steam Trading Cards|In-App Purchases|Remote Play on Tablet,2026-02-27T20:20:39+00:00
747610,TRUE,,"Jan 12, 2018",Action|Massively Multiplayer|Free To Play,Multi-player|MMO|PvP|Online PvP|Co-op|Online Co-op|In-App Purchases,2026-02-27T20:20:40+00:00
747660,FALSE,39.99,"Dec 16, 2021",Action|Adventure|Indie,Single-player|Steam Achievements|Full controller support|Family Sharing,2026-02-27T20:20:40+00:00
750920,FALSE,39.99,"Sep 14, 2018",Action|Adventure,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Remote Play on Phone|Remote Play on Tablet|Remote Play on TV|Family Sharing,2026-02-27T20:20:41+00:00
751780,FALSE,19.99,"Apr 18, 2019",Action|Adventure|Indie|Simulation,Single-player|Steam Achievements|Steam Trading Cards|Steam Workshop|Partial Controller Support|Steam Cloud|Steam Leaderboards|Commentary available|Remote Play on Phone|Remote Play on Tablet|Remote Play on TV|Family Sharing,2026-02-27T20:20:41+00:00
752590,FALSE,7.99,"May 14, 2019",Action|Adventure,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Remote Play on Phone|Remote Play on Tablet|Remote Play on TV|Family Sharing,2026-02-27T20:20:42+00:00
753640,FALSE,12.49,"Jun 18, 2020",Action|Adventure,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Remote Play on Phone|Remote Play on Tablet|Remote Play on TV|Family Sharing,2026-02-27T20:20:43+00:00
756800,FALSE,,"8 Mar, 2023",Action|Adventure|Simulation,Single-player|Steam Achievements|Full controller support|Steam Cloud|Stats|Family Sharing,2026-02-27T20:20:43+00:00
758190,FALSE,1.99,"May 11, 2018",Adventure|Casual|Indie|RPG|Simulation|Strategy,Single-player|Steam Achievements|Steam Cloud|Family Sharing,2026-02-27T20:20:44+00:00
758690,FALSE,29.99,"Jan 30, 2026",Adventure|Indie|Simulation|Free To Play,Single-player|Multi-player|Co-op|Online Co-op|Cross-Platform Multiplayer|Steam Achievements|Steam Trading Cards|Captions available|Camera Comfort|Custom Volume Controls|Adjustable Difficulty|Playable without Timed Input|Save Anytime|Stereo Sound|Subtitle Options|Surround Sound|Partial Controller Support|Steam Cloud|Family Sharing,2026-02-27T20:20:44+00:00
758870,FALSE,24.99,"Dec 6, 2022",Adventure|Indie|RPG|Simulation,Single-player|Steam Achievements|Full controller support|Steam Cloud|Family Sharing,2026-02-27T20:20:45+00:00
760160,TRUE,,"27 Apr, 2022",Action|Free To Play,Multi-player|PvP|Online PvP|Cross-Platform Multiplayer|Steam Achievements|Full controller support|In-App Purchases,2026-02-27T20:20:45+00:00
761890,TRUE,,"May 16, 2018",Massively Multiplayer|RPG|Free To Play,Multi-player|MMO|PvP|Online PvP|Cross-Platform Multiplayer|Steam Achievements|In-App Purchases|Partial Controller Support,2026-02-27T20:20:46+00:00
766570,TRUE,,"Nov 10, 2021",Adventure|Casual|Massively Multiplayer|RPG|Simulation|Sports|Free To Play,Single-player|Multi-player|MMO|PvP|Online PvP|Steam Achievements|In-App Purchases|Stats,2026-02-27T20:20:47+00:00
767560,TRUE,,"Apr 4, 2018",Action|Free To Play,Multi-player|PvP|Online PvP|Steam Trading Cards|In-App Purchases|Custom Volume Controls|Stereo Sound|Surround Sound,2026-02-27T20:20:47+00:00
777130,TRUE,,"Apr 22, 2020",Casual|Indie|Simulation|Free To Play,Single-player|Steam Achievements|In-App Purchases,2026-02-27T20:20:48+00:00
779340,FALSE,59.99,"May 23, 2019",Action|Strategy,Single-player|Multi-player|PvP|Online PvP|LAN PvP|Co-op|Online Co-op|LAN Co-op|Steam Achievements|Steam Trading Cards|Camera Comfort|Color Alternatives|Custom Volume Controls|Adjustable Difficulty|Playable without Timed Input|Save Anytime|Stereo Sound|Surround Sound|Steam Cloud|Family Sharing,2026-02-27T20:20:48+00:00
780290,FALSE,34.99,"Oct 20, 2021",Adventure|RPG|Strategy,Single-player|Multi-player|Co-op|Online Co-op|Full controller support|Steam Trading Cards|Steam Workshop|Steam Cloud|Includes level editor|Family Sharing,2026-02-27T20:20:49+00:00
780310,FALSE,29.99,"Oct 14, 2021",Action|Adventure|Indie|RPG|Simulation|Strategy,Single-player|Multi-player|Co-op|Online Co-op|LAN Co-op|Steam Achievements|Full controller support|Steam Trading Cards|Steam Workshop|Camera Comfort|Custom Volume Controls|Adjustable Difficulty|Playable without Timed Input|Save Anytime|Stereo Sound|Surround Sound|Steam Cloud|Includes level editor|Remote Play on TV|Family Sharing,2026-02-27T20:20:49+00:00
782330,FALSE,39.99,"Mar 19, 2020",Action,Single-player|Multi-player|PvP|Online PvP|Steam Achievements|Steam Trading Cards|Color Alternatives|Adjustable Difficulty|Stereo Sound|Surround Sound|Partial Controller Support|Steam Cloud|Remote Play on Phone|Remote Play on Tablet|HDR available|Family Sharing,2026-02-27T20:20:50+00:00
784080,FALSE,29.99,"May 26, 2021",Action|Simulation,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|Steam Workshop|Partial Controller Support|Family Sharing,2026-02-27T20:20:50+00:00
784150,FALSE,,"20 Jun, 2024",Simulation|Strategy,Single-player|Steam Achievements|Steam Trading Cards|Steam Workshop|Adjustable Text Size|Camera Comfort|Custom Volume Controls|Adjustable Difficulty|Save Anytime|Partial Controller Support|Steam Cloud|Includes level editor|Family Sharing,2026-02-27T20:20:51+00:00
784950,TRUE,,"Mar 15, 2018",Indie|Massively Multiplayer|Strategy|Free To Play,Multi-player|MMO|PvP|Online PvP|Co-op|Online Co-op|Cross-Platform Multiplayer|Steam Achievements|Steam Trading Cards|In-App Purchases,2026-02-27T20:20:52+00:00
786520,FALSE,3.59,"Mar 14, 2018",Utilities|Early Access,Steam Workshop|Steam Cloud,2026-02-27T20:20:53+00:00
787480,FALSE,29.99,"Apr 9, 2019",Adventure,Single-player|Steam Achievements|Steam Trading Cards|Camera Comfort|Custom Volume Controls|Keyboard Only Option|Mouse Only Option|Playable without Timed Input|Save Anytime|Stereo Sound|Touch Only Option|Partial Controller Support|Steam Cloud|Remote Play on Phone|Remote Play on Tablet|Family Sharing,2026-02-27T20:20:54+00:00
787860,FALSE,17.99,"Nov 19, 2018",Simulation,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Remote Play on Tablet|Remote Play on TV|Family Sharing,2026-02-27T20:20:55+00:00
794260,FALSE,5.99,"May 17, 2022",RPG,Single-player|Multi-player|Co-op|Online Co-op|Shared/Split Screen Co-op|Shared/Split Screen|Steam Achievements|Full controller support|Steam Trading Cards|Stats|Remote Play Together|Family Sharing,2026-02-27T20:20:55+00:00
799600,FALSE,19.99,"Oct 24, 2022",Simulation|Strategy|Early Access,Single-player|Multi-player|PvP|Online PvP|LAN PvP|Co-op|Online Co-op|LAN Co-op|Steam Workshop|Camera Comfort|Color Alternatives|Custom Volume Controls|Adjustable Difficulty|Playable without Timed Input|Save Anytime|Steam Cloud|Family Sharing,2026-02-27T20:20:55+00:00
799960,TRUE,,"Sep 6, 2018",Adventure|Casual|Massively Multiplayer|RPG|Strategy|Free To Play,Multi-player|MMO|PvP|Online PvP|Co-op|Online Co-op|In-App Purchases|Partial Controller Support,2026-02-27T20:20:56+00:00
800270,FALSE,19.99,"Oct 17, 2018",Strategy,Single-player|Multi-player|PvP|Online PvP|Shared/Split Screen PvP|Steam Achievements|Steam Turn Notifications|Remote Play Together|Family Sharing,2026-02-27T20:20:57+00:00
805550,FALSE,39.99,"May 29, 2019",Racing|Simulation|Sports,Single-player|Multi-player|PvP|Online PvP|LAN PvP|VR Supported|Partial Controller Support|Family Sharing,2026-02-27T20:20:57+00:00
812140,FALSE,11.99,"Oct 5, 2018",Action|Adventure|RPG,Single-player|Steam Achievements|Steam Trading Cards|Captions available|In-App Purchases|Camera Comfort|Custom Volume Controls|Adjustable Difficulty|Keyboard Only Option|Mouse Only Option|Playable without Timed Input|Save Anytime|Stereo Sound|Surround Sound|Partial Controller Support|Remote Play on Phone|Remote Play on Tablet|HDR available,2026-02-27T20:20:57+00:00
813780,FALSE,34.99,"Nov 14, 2019",Strategy,Single-player|Multi-player|PvP|Online PvP|LAN PvP|Co-op|Online Co-op|LAN Co-op|Cross-Platform Multiplayer|Steam Achievements|Steam Trading Cards|Steam Cloud|Includes level editor|Family Sharing,2026-02-27T20:20:58+00:00
814380,FALSE,59.99,"Mar 21, 2019",Action|Adventure,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Remote Play on Tablet|Remote Play on TV|Family Sharing,2026-02-27T20:20:59+00:00
815370,FALSE,2.79,"Sep 5, 2019",Action|Adventure|Indie|Simulation,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|Steam Trading Cards|Adjustable Text Size|Camera Comfort|Custom Volume Controls|Adjustable Difficulty|Playable without Timed Input|Stereo Sound|Subtitle Options|Partial Controller Support|Steam Cloud|Remote Play on Tablet|Family Sharing,2026-02-27T20:21:00+00:00
824270,FALSE,9.99,"Apr 3, 2018",Action|Indie|Simulation,Single-player|Steam Achievements|Steam Workshop|Stats|Steam Leaderboards|Includes level editor|Family Sharing,2026-02-27T20:21:00+00:00
826630,FALSE,4.49,"Aug 31, 2020",Strategy,Single-player|Multi-player|PvP|Online PvP|Co-op|Online Co-op|Cross-Platform Multiplayer|Steam Achievements|Full controller support|Remote Play on TV|Family Sharing,2026-02-27T20:21:01+00:00
830640,FALSE,,"Nov 7, 2018",,Family Sharing,2026-02-27T20:21:02+00:00
834910,FALSE,29.99,"Dec 22, 2018",Action|Adventure|Massively Multiplayer|RPG|Early Access,Single-player|Multi-player|MMO|PvP|Online PvP|Co-op|Online Co-op|Full controller support|Steam Workshop|Includes level editor|Family Sharing,2026-02-27T20:21:03+00:00
835570,TRUE,,"Apr 5, 2020",Action|Massively Multiplayer|RPG|Strategy|Free To Play,Multi-player|MMO|PvP|Online PvP|Co-op|Online Co-op|Steam Achievements|In-App Purchases,2026-02-27T20:21:03+00:00
838350,FALSE,19.99,"Sep 20, 2018",Adventure|Casual|Indie|RPG|Strategy|Early Access,Single-player|Steam Workshop|Remote Play on Tablet|Family Sharing,2026-02-27T20:21:04+00:00
838380,FALSE,59.99,"Feb 28, 2019",Action,Single-player|Multi-player|PvP|Online PvP|Shared/Split Screen PvP|Steam Achievements|In-App Purchases|Partial Controller Support|Steam Cloud|Steam Leaderboards|Remote Play on Phone|Remote Play on Tablet|Remote Play on TV|Remote Play Together|Family Sharing,2026-02-27T20:21:05+00:00
839770,FALSE,24.99,"Dec 3, 2020",RPG|Strategy,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Workshop|Steam Cloud|Family Sharing,2026-02-27T20:21:05+00:00
842980,TRUE,,"Oct 30, 2024",Adventure|Indie|Massively Multiplayer|RPG|Free To Play,Multi-player|PvP|Online PvP|Cross-Platform Multiplayer|Steam Achievements,2026-02-27T20:21:06+00:00
843380,TRUE,,"Aug 26, 2021",Action|Adventure|Casual|Indie|Massively Multiplayer|Free To Play,Multi-player|PvP|Online PvP|Co-op|Online Co-op|Cross-Platform Multiplayer|Steam Achievements|Full controller support|Steam Trading Cards|In-App Purchases|Steam Cloud|Stats|Remote Play on TV,2026-02-27T20:21:06+00:00
846030,FALSE,4.09,"Jul 21, 2023",Action|Indie|Simulation,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Adjustable Text Size|Camera Comfort|Color Alternatives|Custom Volume Controls|Adjustable Difficulty|Playable without Timed Input|Steam Cloud|Steam Leaderboards|Remote Play on TV|Family Sharing,2026-02-27T20:21:07+00:00
846770,FALSE,19.99,"Nov 16, 2021",Action|Adventure|Indie|RPG|Simulation,Single-player|Multi-player|Co-op|Shared/Split Screen Co-op|Shared/Split Screen|Steam Achievements|Full controller support|Steam Trading Cards|Steam Workshop|Steam Cloud|Remote Play on TV|Remote Play Together|Family Sharing,2026-02-27T20:21:08+00:00
848450,FALSE,29.99,"May 13, 2021",Adventure|Indie,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Remote Play on TV|Family Sharing,2026-02-27T20:21:08+00:00
848480,FALSE,24.99,"Dec 3, 2020",Action|Casual|Indie|Simulation|Strategy,Single-player|Multi-player|Co-op|Online Co-op|LAN Co-op|Steam Achievements|Steam Cloud|Stats|Includes level editor|Family Sharing,2026-02-27T20:21:09+00:00
850170,TRUE,,"15 Aug, 2023",Action|Strategy|Free To Play,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|In-App Purchases,2026-02-27T20:21:09+00:00
850190,FALSE,29.99,"Feb 15, 2024",Adventure|Casual|Simulation,Single-player|Multi-player|Co-op|Online Co-op|Shared/Split Screen Co-op|Shared/Split Screen|Steam Achievements|Full controller support|Steam Trading Cards|Captions available|Steam Cloud|Family Sharing,2026-02-27T20:21:10+00:00
851850,FALSE,19.99,"Jan 16, 2020",Action|RPG,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Remote Play on Phone|Remote Play on Tablet|Remote Play on TV|Family Sharing,2026-02-27T20:21:10+00:00
858810,FALSE,24.99,"Mar 1, 2019",Indie|Simulation|Strategy,Single-player|Steam Achievements|Steam Workshop|Family Sharing,2026-02-27T20:21:11+00:00
859580,FALSE,39.99,"Apr 25, 2019",Simulation|Strategy,Single-player|Multi-player|PvP|Online PvP|Steam Achievements|Steam Trading Cards|Steam Workshop|Steam Cloud|Family Sharing,2026-02-27T20:21:11+00:00
860510,FALSE,29.99,"Feb 10, 2021",Adventure,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Remote Play on Phone|Remote Play on Tablet|Family Sharing,2026-02-27T20:21:12+00:00
861650,FALSE,9.99,"Sep 22, 2022",Indie|Simulation|Sports|Strategy,Single-player|Steam Achievements|Full controller support|Family Sharing,2026-02-27T20:21:13+00:00
865360,FALSE,4.93,"Oct 10, 2019",Adventure|Casual|Indie,Multi-player|Co-op|Online Co-op|Cross-Platform Multiplayer|Steam Achievements|Steam Trading Cards|Custom Volume Controls|Subtitle Options|Partial Controller Support|Steam Cloud|Family Sharing,2026-02-27T20:21:14+00:00
867210,FALSE,29.99,"May 20, 2024",Adventure|RPG|Strategy,Single-player|Multi-player|PvP|Online PvP|Shared/Split Screen PvP|Co-op|Online Co-op|Shared/Split Screen Co-op|Shared/Split Screen|Cross-Platform Multiplayer|Steam Achievements|Full controller support|Captions available|Steam Cloud|Includes level editor|Remote Play Together|Family Sharing,2026-02-27T20:21:14+00:00
868360,FALSE,24.99,"Oct 30, 2018",Indie|Simulation|Strategy,Single-player|Steam Achievements|Steam Trading Cards|Steam Workshop|Steam Cloud|Stats|Family Sharing,2026-02-27T20:21:15+00:00
870780,FALSE,39.99,"Aug 27, 2020",Action|Adventure,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Remote Play on Phone|Remote Play on Tablet|Remote Play on TV|HDR available|Family Sharing,2026-02-27T20:21:16+00:00
871540,FALSE,24.99,"Apr 4, 2024",Casual|Indie|Simulation|Sports,Single-player|Steam Achievements|Full controller support|Family Sharing,2026-02-27T20:21:16+00:00
871720,TRUE,,"Jun 27, 2018",Action|Free To Play|Indie,Single-player|Remote Play on Phone|Remote Play on Tablet,2026-02-27T20:21:17+00:00
872200,TRUE,,"Jul 20, 2021",Action|Free To Play,Multi-player|PvP|Online PvP|Co-op|Online Co-op|Cross-Platform Multiplayer|Steam Achievements|Full controller support|In-App Purchases,2026-02-27T20:21:18+00:00
872410,FALSE,59.99,"Jan 15, 2020",Simulation,Single-player|Steam Achievements|Steam Trading Cards|Steam Cloud|Family Sharing,2026-02-27T20:21:18+00:00
872790,FALSE,,"Nov 2, 2018",Simulation|Sports,Single-player|Multi-player|Steam Achievements|Steam Trading Cards|Steam Workshop|Steam Cloud|Steam Leaderboards|Remote Play on Tablet|Family Sharing,2026-02-27T20:21:19+00:00
874390,FALSE,14.99,"Aug 4, 2020",Action|Adventure|Casual|Indie|Simulation|Strategy,Single-player|Multi-player|PvP|Online PvP|Shared/Split Screen PvP|Cross-Platform Multiplayer|Steam Trading Cards|Partial Controller Support|Steam Turn Notifications|Family Sharing,2026-02-27T20:21:20+00:00
877280,TRUE,,"Nov 5, 2022",Utilities,Steam Workshop,2026-02-27T20:21:20+00:00
880940,FALSE,14.99,"Sep 20, 2018",Action|Casual|Indie,Single-player|Multi-player|PvP|Online PvP|Shared/Split Screen PvP|Shared/Split Screen|Steam Achievements|Full controller support|Steam Workshop|Includes level editor|Remote Play on Phone|Remote Play on Tablet|Remote Play on TV|Remote Play Together|Family Sharing,2026-02-27T20:21:21+00:00
881020,FALSE,39.99,"Jan 31, 2024",Action|Adventure|RPG,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|Partial Controller Support|Steam Cloud|Family Sharing,2026-02-27T20:21:21+00:00
